path,speaker,attack,label,split
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6484639.flac,LA_0043,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9994562.flac,LA_0030,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3767240.flac,LA_0034,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9223348.flac,LA_0043,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8559496.flac,LA_0045,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9596740.flac,LA_0007,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3521288.flac,LA_0019,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7397904.flac,LA_0047,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4971401.flac,LA_0040,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8972567.flac,LA_0016,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3951595.flac,LA_0026,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4463315.flac,LA_0042,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5538911.flac,LA_0038,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5383361.flac,LA_0026,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2124382.flac,LA_0038,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4556530.flac,LA_0017,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4289935.flac,LA_0022,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1145260.flac,LA_0008,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8020956.flac,LA_0006,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2277207.flac,LA_0022,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5414767.flac,LA_0041,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5707301.flac,LA_0040,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4920541.flac,LA_0008,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4052955.flac,LA_0032,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2175574.flac,LA_0035,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5479640.flac,LA_0012,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1048766.flac,LA_0006,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6977210.flac,LA_0024,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1535636.flac,LA_0044,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2409644.flac,LA_0045,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3114868.flac,LA_0010,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9876924.flac,LA_0004,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8609820.flac,LA_0027,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6728237.flac,LA_0039,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9572194.flac,LA_0034,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6634599.flac,LA_0024,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2105048.flac,LA_0023,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5343840.flac,LA_0022,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2322943.flac,LA_0043,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1268343.flac,LA_0026,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9886864.flac,LA_0032,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5525970.flac,LA_0014,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8775974.flac,LA_0005,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8365716.flac,LA_0034,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7015922.flac,LA_0013,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5526926.flac,LA_0040,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4271657.flac,LA_0046,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3076597.flac,LA_0047,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3221626.flac,LA_0008,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2060908.flac,LA_0004,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9854093.flac,LA_0024,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6806870.flac,LA_0031,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1761089.flac,LA_0042,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3819207.flac,LA_0044,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6973514.flac,LA_0008,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9278518.flac,LA_0004,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1502776.flac,LA_0014,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3419859.flac,LA_0023,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4924285.flac,LA_0008,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1886216.flac,LA_0035,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9821306.flac,LA_0015,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3211284.flac,LA_0040,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7065357.flac,LA_0004,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7194949.flac,LA_0028,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7468784.flac,LA_0029,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8436551.flac,LA_0045,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8550408.flac,LA_0036,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3593179.flac,LA_0014,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7354972.flac,LA_0039,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3043348.flac,LA_0051,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8400053.flac,LA_0049,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7880087.flac,LA_0016,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7549128.flac,LA_0006,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7430486.flac,LA_0034,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5538655.flac,LA_0035,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7690948.flac,LA_0024,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6889839.flac,LA_0039,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3875973.flac,LA_0004,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3396952.flac,LA_0013,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9179672.flac,LA_0013,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2156810.flac,LA_0044,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6424232.flac,LA_0028,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8584177.flac,LA_0026,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8557686.flac,LA_0006,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4482746.flac,LA_0037,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3779636.flac,LA_0015,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5212616.flac,LA_0038,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8412793.flac,LA_0039,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9052719.flac,LA_0042,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5375300.flac,LA_0041,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3032449.flac,LA_0046,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8947182.flac,LA_0004,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9890189.flac,LA_0006,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5041249.flac,LA_0037,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4953778.flac,LA_0015,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2910994.flac,LA_0039,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4738863.flac,LA_0032,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4762877.flac,LA_0022,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8880496.flac,LA_0012,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2935973.flac,LA_0020,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2662881.flac,LA_0012,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8201002.flac,LA_0040,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2097338.flac,LA_0018,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4997388.flac,LA_0021,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6103431.flac,LA_0046,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9087255.flac,LA_0026,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4839579.flac,LA_0008,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9032567.flac,LA_0001,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8270424.flac,LA_0019,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8168748.flac,LA_0013,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2461417.flac,LA_0007,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1940439.flac,LA_0004,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9121820.flac,LA_0018,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9176473.flac,LA_0056,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3896776.flac,LA_0026,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5435667.flac,LA_0032,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4187549.flac,LA_0037,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7730252.flac,LA_0044,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2774783.flac,LA_0004,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6303766.flac,LA_0001,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2081753.flac,LA_0010,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1493506.flac,LA_0045,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8246990.flac,LA_0046,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1641756.flac,LA_0004,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9307886.flac,LA_0010,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9314669.flac,LA_0016,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2904445.flac,LA_0006,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5360669.flac,LA_0022,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7164089.flac,LA_0014,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6359545.flac,LA_0001,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2786715.flac,LA_0035,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7092548.flac,LA_0041,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4602417.flac,LA_0022,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7718744.flac,LA_0003,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9883267.flac,LA_0047,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2926140.flac,LA_0048,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6944678.flac,LA_0020,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5416948.flac,LA_0001,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7597107.flac,LA_0005,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7159765.flac,LA_0003,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8486495.flac,LA_0035,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7015742.flac,LA_0035,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3175109.flac,LA_0034,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3195503.flac,LA_0002,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6780061.flac,LA_0041,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4552910.flac,LA_0009,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6465970.flac,LA_0017,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8753947.flac,LA_0033,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2052588.flac,LA_0030,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9685249.flac,LA_0027,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9674428.flac,LA_0005,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9449522.flac,LA_0014,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6513799.flac,LA_0008,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9999427.flac,LA_0027,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6330384.flac,LA_0015,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1672329.flac,LA_0018,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3603657.flac,LA_0037,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5899892.flac,LA_0063,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2718565.flac,LA_0033,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2348011.flac,LA_0004,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8480384.flac,LA_0009,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8318655.flac,LA_0019,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3590910.flac,LA_0012,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1909654.flac,LA_0027,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3619745.flac,LA_0047,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8614565.flac,LA_0019,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7749162.flac,LA_0024,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2269472.flac,LA_0019,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2774537.flac,LA_0042,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2192796.flac,LA_0040,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5809805.flac,LA_0033,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7451717.flac,LA_0039,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2936438.flac,LA_0014,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2283972.flac,LA_0026,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7528437.flac,LA_0030,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6345007.flac,LA_0014,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6726908.flac,LA_0021,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9195705.flac,LA_0023,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3636036.flac,LA_0031,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4526488.flac,LA_0017,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6047838.flac,LA_0009,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1427726.flac,LA_0004,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6299389.flac,LA_0037,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6859902.flac,LA_0018,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8301788.flac,LA_0064,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8162703.flac,LA_0004,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5048285.flac,LA_0015,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8923547.flac,LA_0029,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3537551.flac,LA_0046,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1868065.flac,LA_0021,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7485952.flac,LA_0032,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1281553.flac,LA_0008,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9310466.flac,LA_0039,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8252222.flac,LA_0009,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5046270.flac,LA_0034,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2739959.flac,LA_0041,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4343635.flac,LA_0006,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2944707.flac,LA_0027,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8296367.flac,LA_0044,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8426122.flac,LA_0041,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1537449.flac,LA_0006,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9011033.flac,LA_0011,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9532123.flac,LA_0043,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5719153.flac,LA_0002,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8593844.flac,LA_0010,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8099030.flac,LA_0016,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6250554.flac,LA_0009,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7851220.flac,LA_0045,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4787274.flac,LA_0041,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6866554.flac,LA_0026,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7679962.flac,LA_0016,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7606233.flac,LA_0024,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5912240.flac,LA_0021,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7802504.flac,LA_0022,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7311041.flac,LA_0033,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7531186.flac,LA_0035,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6984833.flac,LA_0042,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8181533.flac,LA_0037,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3053236.flac,LA_0012,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1805808.flac,LA_0043,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1930670.flac,LA_0045,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5420766.flac,LA_0012,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6015941.flac,LA_0046,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9696629.flac,LA_0001,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2551649.flac,LA_0012,A12,spoof,eval
